gene_id	length
AT1G13610	1409
AT1G13620	704
AT1G13630	2421
AT1G13635	1674
AT1G13640	2562
AT1G13650	1557
AT1G13660	2470
AT1G13670	1248
AT1G13680	1296
AT1G13690	863
AT1G13700	1033
AT1G13710	1931
AT1G13720	72
AT1G13730	1962
AT1G13740	1832
AT1G13750	2116
AT1G13755	564
AT1G13760	561
AT1G13770	1641
AT1G13780	1752
AT1G13790	2488
AT1G13800	3386
AT1G13810	1298
AT1G13820	1461
AT1G13830	1122
AT1G13860	2674
AT1G13870	1251
AT1G13880	1769
AT1G13890	1013
AT1G13900	2468
AT1G13910	1433
AT1G13920	1565
AT1G13930	1591
AT1G13940	3701
AT1G13950	941
AT1G13960	2261
AT1G13970	2226
AT1G13980	4844
AT1G13990	1104
AT1G14000	1805
AT1G14010	915
AT1G14020	1974
AT1G14030	1713
AT1G14040	2996
AT1G14048	306
AT1G14060	1185
AT1G14071	195
AT1G14080	1897
AT1G14090	2970
AT1G14100	1551
AT1G14110	1425
AT1G14120	1312
AT1G14130	1555
AT1G14140	1153
AT1G14150	848
AT1G14160	1054
AT1G14170	1968
AT1G14180	1817
AT1G14182	361
AT1G14185	1890
AT1G14190	1506
AT1G14200	1064
AT1G14205	550
AT1G14210	902
AT1G14220	939
AT1G14230	1944
AT1G14240	1846
AT1G14250	1952
AT1G14260	1378
AT1G14270	1347
AT1G14280	1802
AT1G14290	1608
AT1G14300	1544
AT1G14310	993
AT1G14315	912
AT1G14320	1115
AT1G14330	2264
AT1G14340	1113
AT1G14345	1010
AT1G14350	2010
AT1G14360	1403
AT1G14370	1828
AT1G14380	2522
AT1G14390	2547
AT1G14400	1642
AT1G14410	1493
AT1G14420	1996
AT1G14430	2075
AT1G14440	2076
AT1G14450	655
AT1G14455	582
AT1G14460	4209
AT1G14470	1666
AT1G14480	1687
AT1G14490	813
AT1G14500	1398
AT1G14510	1697
AT1G14518	605
AT1G14520	1435
AT1G14530	1582
AT1G14540	1265
AT1G14550	1214
AT1G14560	1957
AT1G14570	1793
AT1G14580	2023
AT1G14590	1444
AT1G14600	1234
AT1G14610	3723
AT1G14620	1182
AT1G14630	1084
AT1G14640	2754
AT1G14642	132
AT1G14650	3736
AT1G14660	2662
AT1G14670	2270
AT1G14680	1214
AT1G14685	1733
AT1G14686	1253
AT1G14687	972
AT1G14688	641
AT1G14690	2609
AT1G14700	1350
AT1G14710	2726
AT1G14720	1491
AT1G14730	1118
AT1G14740	2722
AT1G14750	2298
AT1G14755	570
AT1G14760	852
AT1G14770	1765
AT1G14780	2374
AT1G14790	4045
AT1G14800	1155
AT1G14810	1605
AT1G14820	1335
AT1G14830	2552
AT1G14840	2550
AT1G14850	5093
AT1G14860	1347
AT1G14870	979
AT1G14880	938
AT1G14890	1109
AT1G14900	1278
AT1G14910	2459
AT1G14920	2434
AT1G14930	739
AT1G14940	757
AT1G14950	845
AT1G14960	791
AT1G14970	2393
AT1G14980	1114
AT1G14990	907
AT1G15000	2108
AT1G15002	2056
AT1G15010	776
AT1G15015	843
AT1G15020	2329
AT1G15030	1670
AT1G15040	1426
AT1G15050	993
AT1G15060	2654
AT1G15080	1352
AT1G15090	74
AT1G15100	931
AT1G15110	1964
AT1G15120	862
AT1G15125	1421
AT1G15130	2887
AT1G15140	1322
AT1G15150	1982
AT1G15160	2150
AT1G15165	1126
AT1G15170	1950
AT1G15175	1335
AT1G15180	1854
AT1G15190	1221
AT1G15200	1757
AT1G15210	4849
AT1G15215	1110
AT1G15220	1176
AT1G15230	1190
AT1G15240	3568
AT1G15250	642
AT1G15260	814
AT1G15270	479
AT1G15280	2447
AT1G15290	5534
AT1G15300	2956
AT1G15310	1833
AT1G15320	1511
AT1G15330	1259
AT1G15340	1829
AT1G15350	1207
AT1G15360	1171
AT1G15370	978
AT1G15380	1193
AT1G15385	627
AT1G15390	1140
AT1G15400	944
AT1G15405	697
AT1G15410	2306
AT1G15415	557
AT1G15420	1341
AT1G15430	1430
AT1G15440	2933
AT1G15450	72
AT1G15460	2469
AT1G15470	1494
AT1G15480	2155
AT1G15490	2664
AT1G15500	2180
AT1G15510	2648
AT1G15520	4558
AT1G15530	1971
AT1G15540	1248
AT1G15550	1522
AT1G15560	1660
AT1G15570	2040
AT1G15580	781
AT1G15590	880
AT1G15600	1246
AT1G15610	768
AT1G15620	931
AT1G15630	1102
AT1G15640	1171
AT1G15650	82
AT1G15660	2639
AT1G15670	1721
AT1G15680	1233
AT1G15690	2869
AT1G15700	1250
AT1G15710	1781
AT1G15720	1462
AT1G15730	1587
AT1G15740	2295
AT1G15750	4232
AT1G15757	255
AT1G15760	1051
AT1G15770	1131
AT1G15772	717
AT1G15780	4687
AT1G15790	990
AT1G15800	1304
AT1G15810	1829
AT1G15820	1204
AT1G15825	536
AT1G15830	2007
AT1G15840	963
AT1G15850	423
AT1G15860	1104
AT1G15870	982
AT1G15880	1262
AT1G15885	553
AT1G15890	2933
AT1G15900	675
AT1G15910	2667
AT1G15920	1901
AT1G15930	1188
AT1G15940	3641
AT1G15950	1458
AT1G15960	3160
AT1G15970	1968
AT1G15980	1719
AT1G15990	2462
AT1G16000	514
AT1G16010	1836
AT1G16020	2258
AT1G16022	560
AT1G16025	342
AT1G16030	2571
AT1G16040	1423
AT1G16060	1417
AT1G16070	1633
AT1G16080	1475
AT1G16090	1438
AT1G16110	2550
AT1G16120	3790
AT1G16130	2753
AT1G16140	2340
AT1G16150	2586
AT1G16160	2575
AT1G16170	944
AT1G16180	1995
AT1G16190	1466
AT1G16210	1264
AT1G16220	2084
AT1G16225	738
AT1G16230	641
AT1G16240	1255
AT1G16250	1849
AT1G16260	2547
AT1G16270	4179
AT1G16280	2408
AT1G16290	1478
AT1G16300	1655
AT1G16310	1602
AT1G16320	1174
AT1G16330	2017
AT1G16340	1416
AT1G16350	1930
AT1G16360	1247
AT1G16370	1815
AT1G16380	2400
AT1G16390	1987
AT1G16400	2018
AT1G16410	2743
AT1G16420	1491
AT1G16430	902
AT1G16440	1686
AT1G16445	1003
AT1G16450	73
AT1G16460	1429
AT1G16470	1139
AT1G16480	3312
AT1G16489	1196
AT1G16490	1273
AT1G16500	1287
AT1G16510	872
AT1G16515	570
AT1G16520	1415
AT1G16530	744
AT1G16540	3011
AT1G16550	2347
AT1G16560	1721
AT1G16570	1729
AT1G16590	1080
AT1G16600	265
AT1G16610	1542
AT1G16620	1370
AT1G16630	2937
AT1G16635	866
AT1G16640	837
AT1G16650	2447
AT1G16660	4435
AT1G16670	1929
AT1G16680	2801
AT1G16690	2010
AT1G16700	1347
AT1G16705	831
AT1G16710	6202
AT1G16720	2297
AT1G16730	2602
AT1G16740	697
AT1G16750	1999
AT1G16760	2297
AT1G16770	1264
AT1G16780	2795
AT1G16790	925
AT1G16800	6815
AT1G16810	878
AT1G16820	835
AT1G16825	659
AT1G16830	1994
AT1G16840	1084
AT1G16850	894
AT1G16860	2258
AT1G16870	1840
AT1G16880	1340
AT1G16890	1064
AT1G16900	2097
AT1G16905	1386
AT1G16910	957
AT1G16916	1271
AT1G16920	1163
AT1G16930	1876
AT1G16940	1305
AT1G16950	788
AT1G16960	865
AT1G16970	2345
AT1G16980	2699
AT1G17000	2351
AT1G17010	1355
AT1G17020	1527
AT1G17030	1727
AT1G17040	2427
AT1G17050	1796
AT1G17060	1980
AT1G17070	2743
AT1G17080	863
AT1G17090	1316
AT1G17100	941
AT1G17110	3377
AT1G17120	2132
AT1G17130	1413
AT1G17140	1497
AT1G17145	1671
AT1G17147	951
AT1G17150	1209
AT1G17160	1504
AT1G17170	1201
AT1G17180	1016
AT1G17190	1065
AT1G17200	920
AT1G17210	3499
AT1G17220	3792
AT1G17232	4517
AT1G17230	4351
AT1G17235	900
AT1G17240	2343
AT1G17255	3523
AT1G17250	2271
AT1G17260	2844
AT1G17270	2057
AT1G17275	3261
AT1G17277	498
AT1G17280	1352
AT1G17285	622
AT1G17290	2378
AT1G17300	695
AT1G17310	829
AT1G17330	1140
AT1G17340	3133
AT1G17345	1234
AT1G17350	919
AT1G17360	3934
AT1G17370	1889
AT1G17380	1765
AT1G17390	1024
AT1G17400	1487
AT1G17410	978
AT1G17420	3086
AT1G17430	1258
AT1G17440	2647
AT1G17450	6174
AT1G17455	1057
AT1G17460	2250
AT1G17470	1602
AT1G17480	1747
AT1G17490	721
AT1G17495	4173
AT1G17500	4537
AT1G17510	667
AT1G17520	1555
AT1G17530	1221
AT1G17540	2819
AT1G17545	540
AT1G17550	2642
AT1G17560	943
AT1G17570	82
AT1G17580	5142
AT1G17590	1597
AT1G17600	4782
AT1G17610	3307
AT1G17615	1379
AT1G17620	1468
AT1G17630	2548
AT1G17640	1556
AT1G17650	1435
AT1G17665	1337
AT1G17680	3237
AT1G17690	2645
AT1G17700	880
AT1G17710	1250
AT1G17720	2625
AT1G17730	1027
AT1G17744	1023
AT1G17745	2466
AT1G17750	3712
AT1G17760	2652
AT1G17770	2082
AT1G17780	1493
AT1G17790	2009
AT1G17800	545
AT1G17810	1173
AT1G17820	2856
AT1G17830	1709
AT1G17840	3285
AT1G17850	2011
AT1G17860	1012
AT1G17870	1856
AT1G17880	803
AT1G17890	1409
AT1G17900	763
AT1G17910	2295
AT1G17920	3195
AT1G17930	1993
AT1G17940	1841
AT1G17950	1259
AT1G17960	1596
AT1G17970	1719
AT1G17980	2709
AT1G17990	1902
AT1G18000	2108
AT1G18010	2545
AT1G18020	1533
AT1G18030	1435
AT1G18040	1662
AT1G18050	866
AT1G18060	1191
AT1G18070	2164
AT1G18075	196
AT1G18080	1449
AT1G18090	1975
AT1G18100	1438
AT1G18120	1835
AT1G18130	498
AT1G18140	2010
AT1G18150	2275
AT1G18160	3720
AT1G18170	1168
AT1G18180	1199
AT1G18190	2295
AT1G18191	480
AT1G18200	1069
AT1G18210	1242
AT1G18220	138
AT1G18230	642
AT1G18240	1309
AT1G18250	1224
AT1G18260	2432
AT1G18265	1116
AT1G18270	4551
AT1G18280	951
AT1G18290	1110
AT1G18300	1136
AT1G18310	1950
AT1G18320	699
AT1G18330	2026
AT1G18335	1344
AT1G18340	1272
AT1G18350	1103
AT1G18360	1673
AT1G18370	3474
AT1G18382	785
AT1G18390	2209
AT1G18400	1129
AT1G18410	3505
AT1G18415	2610
AT1G18420	1820
AT1G18430	137
AT1G18440	1119
AT1G18450	1721
AT1G18460	2605
AT1G18470	2403
AT1G18480	4678
AT1G18485	3222
AT1G18486	915
AT1G18490	1684
AT1G18500	2496
AT1G18510	747
AT1G18520	1116
AT1G18530	634
AT1G18540	1543
AT1G18550	2640
AT1G18560	2676
AT1G18570	1785
AT1G18580	2258
AT1G18590	1499
AT1G18600	1583
AT1G18610	2545
AT1G18620	3542
AT1G18630	867
AT1G18640	1389
AT1G18650	1528
AT1G18660	2253
AT1G18670	3060
AT1G18680	874
AT1G18690	3154
AT1G18700	2998
AT1G18710	1277
AT1G18720	1429
AT1G18730	987
AT1G18735	961
AT1G18740	2606
AT1G18745	968
AT1G18750	1926
AT1G18760	675
AT1G18770	321
AT1G18773	925
AT1G18780	978
AT1G18790	882
AT1G18800	1307
AT1G18810	1639
AT1G18820	81
AT1G18830	2963
AT1G18835	648
AT1G18840	2548
AT1G18850	1703
AT1G18860	1885
AT1G18870	2021
AT1G18871	177
AT1G18880	1970
AT1G18879	454
AT1G18890	2681
AT1G18900	3239
AT1G18910	4064
AT1G18930	376
AT1G18940	1862
AT1G18950	2910
AT1G18960	1122
AT1G18970	1115
AT1G18980	935
AT1G18990	2108
AT1G19000	1360
AT1G19010	1390
AT1G19020	709
AT1G19025	2035
AT1G19030	1197
AT1G19040	1337
AT1G19050	943
AT1G19060	864
AT1G19080	931
AT1G19070	583
AT1G19086	544
AT1G19090	2509
AT1G19100	2643
AT1G19110	2692
AT1G19115	815
AT1G19120	767
AT1G19130	895
AT1G19140	1387
AT1G19150	1162
AT1G19160	1128
AT1G19170	1827
AT1G19180	1606
AT1G19190	1155
AT1G19200	1093
AT1G19210	1785
AT1G19220	4327
AT1G19230	3332
AT1G19240	696
AT1G19250	1915
AT1G19260	2310
AT1G19270	2475
AT1G19290	3394
AT1G19300	1683
AT1G19310	1076
AT1G19320	864
AT1G19330	1277
AT1G19340	1894
AT1G19350	2270
AT1G19360	1915
AT1G19370	2332
AT1G19371	190
AT1G19373	76
AT1G19376	87
AT1G19380	895
AT1G19390	2383
AT1G19392	619
AT1G19394	464
AT1G19396	534
AT1G19397	900
AT1G19400	1919
AT1G19410	1308
AT1G19415	1207
AT1G19420	2735
AT1G19430	2973
AT1G19440	2185
AT1G19450	2118
AT1G19460	1251
AT1G19464	92
AT1G19470	1239
AT1G19480	1807
AT1G19485	2688
AT1G19490	1939
AT1G19500	678
AT1G19510	679
AT1G19520	2617
AT1G19530	928
AT1G19540	2035
AT1G19550	637
AT1G19560	1939
AT1G19570	912
AT1G19580	1558
AT1G19600	1590
AT1G19610	620
AT1G19630	3263
AT1G19620	954
AT1G19640	1662
AT1G19650	2348
AT1G19660	1645
AT1G19670	1454
AT1G19680	1832
AT1G19690	1448
AT1G19700	2366
AT1G19710	1816
AT1G19715	1975
AT1G19720	3204
AT1G19730	845
AT1G19740	1633
AT1G19750	1697
AT1G19770	1418
AT1G19780	2533
AT1G19790	1680
AT1G19800	1494
AT1G19810	1607
AT1G19830	830
AT1G19835	3541
AT1G19840	1084
AT1G19850	3615
AT1G19860	1866
AT1G19870	3055
AT1G19880	2265
AT1G19890	721
AT1G19900	1907
AT1G19910	1126
AT1G19920	1914
AT1G19930	1035
AT1G19940	1925
AT1G19950	1463
AT1G19960	921
AT1G19968	725
AT1G19970	1230
AT1G19980	1586
AT1G19990	1128
AT1G20000	615
AT1G20010	2015
AT1G20015	89
AT1G20020	1559
AT1G20030	1578
AT1G20040	84
AT1G20050	1163
AT1G20060	3088
AT1G20065	463
AT1G20070	1139
AT1G20080	1932
AT1G20090	1375
AT1G20100	1484
AT1G20110	2696
AT1G20120	1518
AT1G20130	1902
AT1G20132	1378
AT1G20135	1274
AT1G20140	1394
AT1G20150	2404
AT1G20160	2655
AT1G20180	1515
AT1G20190	1315
AT1G20200	1932
AT1G20210	72
AT1G20220	1546
AT1G20225	974
AT1G20230	2540
AT1G20240	1701
AT1G20260	2113
AT1G20270	1468
AT1G20280	612
AT1G20290	1149
AT1G20300	1907
AT1G20310	1260
AT1G20320	1225
AT1G20330	1705
AT1G20340	1347
AT1G20350	965
AT1G20360	1241
AT1G20370	2076
AT1G20375	117
AT1G20380	2614
AT1G20390	6068
AT1G20400	3616
AT1G20405	404
AT1G20410	1822
AT1G20420	72
AT1G20430	899
AT1G20440	2320
AT1G20450	1614
AT1G20460	1334
AT1G20470	610
AT1G20480	1917
AT1G20490	2135
AT1G20500	1721
AT1G20510	2176
AT1G20515	1311
AT1G20520	696
AT1G20530	2269
AT1G20540	1268
AT1G20550	2334
AT1G20560	2167
AT1G20570	2931
AT1G20575	1066
AT1G20580	936
AT1G20590	798
AT1G20600	931
AT1G20610	2011
AT1G20620	1996
AT1G20630	2226
AT1G20640	3272
AT1G20650	2310
AT1G20657	1312
AT1G20670	2522
AT1G20680	1025
AT1G20691	2312
AT1G20690	1940
AT1G20693	1057
AT1G20696	1006
AT1G20700	826
AT1G20710	594
AT1G20720	3658
AT1G20730	1064
AT1G20735	1191
AT1G20740	801
AT1G20750	3450
AT1G20760	3497
AT1G20770	1227
AT1G20780	3042
AT1G20790	1553
AT1G20795	1257
AT1G20800	1263
AT1G20810	1282
AT1G20816	851
AT1G20823	1006
AT1G20820	72
AT1G20830	1329
AT1G20840	2731
AT1G20850	1378
AT1G20860	1880
AT1G20870	1758
AT1G20875	201
AT1G20880	2242
AT1G20890	1061
AT1G20900	1547
AT1G20910	1736
AT1G20920	4667
AT1G20925	1492
AT1G20930	1393
AT1G20940	1245
AT1G20950	2484
AT1G20960	7183
AT1G20970	5065
AT1G20980	4187
AT1G20990	1382
AT1G21000	1419
AT1G21010	1128
AT1G21020	3048
AT1G21050	1429
AT1G21060	1689
AT1G21065	894
AT1G21070	1743
AT1G21080	1873
AT1G21090	1404
AT1G21100	1545
AT1G21110	1435
AT1G21120	1457
AT1G21130	1744
AT1G21140	1099
AT1G21150	1575
AT1G21160	4186
AT1G21170	3725
AT1G21190	720
AT1G21200	2034
AT1G21202	121
AT1G21210	3226
AT1G21220	819
AT1G21230	2418
AT1G21240	2422
AT1G21245	501
AT1G21250	2770
AT1G21260	762
AT1G21270	3585
AT1G21280	994
AT1G21286	193
AT1G21290	732
AT1G21300	558
AT1G21310	1654
AT1G21320	1907
AT1G21323	387
AT1G21326	1231
AT1G21330	981
AT1G21340	878
AT1G21350	1230
AT1G21360	1129
AT1G21370	1712
AT1G21380	2023
AT1G21390	1335
AT1G21395	387
AT1G21400	2069
AT1G21410	1588
AT1G21420	72
AT1G21430	1176
AT1G21440	1426
AT1G21450	2566
AT1G21460	1224
AT1G21470	1056
AT1G21480	1685
AT1G21475	750
AT1G21490	1124
AT1G21500	877
AT1G21510	1434
AT1G21520	909
AT1G21525	576
AT1G21528	463
AT1G21529	755
AT1G21530	1704
AT1G21540	2181
AT1G21550	989
AT1G21560	1853
AT1G21580	7442
AT1G21590	2975
AT1G21600	1548
AT1G21610	2538
AT1G21620	927
AT1G21630	4474
AT1G21640	3533
AT1G21650	5532
AT1G21651	2769
AT1G21660	2264
AT1G21670	2481
AT1G21680	2541
AT1G21690	1294
AT1G21695	1058
AT1G21700	2767
AT1G21710	1486
AT1G21720	1047
AT1G21722	814
AT1G21730	3342
AT1G21740	3698
AT1G21738	234
AT1G21750	2004
AT1G21760	1320
AT1G21770	572
AT1G21780	1478
AT1G21790	1426
AT1G21810	2679
AT1G21830	1307
AT1G21835	273
AT1G21840	1381
AT1G21850	1656
AT1G21860	1617
AT1G21864	470
AT1G21866	461
AT1G21870	1172
AT1G21880	1665
AT1G21890	1475
AT1G21900	1146
AT1G21910	1405
AT1G21920	1923
AT1G21925	303
AT1G21928	303
AT1G21930	627
AT1G21940	552
AT1G21945	4295
AT1G21950	793
AT1G21960	615
AT1G21970	968
AT1G21973	234
AT1G21980	3114
AT1G21990	1398
AT1G22000	1493
AT1G22010	492
AT1G22015	1522
AT1G22020	3037
AT1G22030	1776
AT1G22040	1999
AT1G22050	909
AT1G22060	6654
AT1G22065	770
AT1G22070	1991
AT1G22080	1771
AT1G22090	1176
AT1G22100	1417
AT1G22110	2378
AT1G22120	1598
AT1G22130	1270
AT1G22140	667
AT1G22150	2404
AT1G22160	813
AT1G22170	1413
AT1G22180	1331
AT1G22190	1631
AT1G22200	1751
AT1G22210	1293
AT1G22220	1378
AT1G22230	1389
AT1G22240	1978
AT1G22250	818
AT1G22260	2967
AT1G22270	742
AT1G22275	3037
AT1G22280	1673
AT1G22290	888
AT1G22300	1444
AT1G22310	1966
AT1G22330	1539
AT1G22340	1697
AT1G22350	1844
AT1G22360	2094
AT1G22370	2116
AT1G22380	1729
AT1G22400	2023
AT1G22403	761
AT1G22410	2123
AT1G22420	1443
AT1G22430	1565
AT1G22440	1783
AT1G22450	1329
AT1G22460	2247
AT1G22470	828
AT1G22480	1112
AT1G22490	1484
AT1G22500	1425
AT1G22510	1177
AT1G22520	812
AT1G22530	2618
AT1G22540	2277
AT1G22550	1943
AT1G22560	4149
AT1G22570	2131
AT1G22580	555
AT1G22590	2242
AT1G22600	1355
AT1G22620	6664
AT1G22610	3327
AT1G22630	734
AT1G22640	1245
AT1G22650	2057
AT1G22660	2223
AT1G22670	1288
AT1G22680	1390
AT1G22690	727
AT1G22700	1329
AT1G22710	2049
AT1G22720	660
AT1G22730	2700
AT1G22740	1134
AT1G22750	1154
AT1G22760	2518
AT1G22770	4303
AT1G22780	778
AT1G22790	1512
AT1G22810	807
AT1G22830	3056
AT1G22840	730
AT1G22850	1290
AT1G22860	3613
AT1G22870	3308
AT1G22880	2027
AT1G22882	2933
AT1G22885	592
AT1G22890	705
AT1G22900	994
AT1G22910	1675
AT1G22920	1548
AT1G22930	3928
AT1G22940	1774
AT1G22950	1580
AT1G22960	2938
AT1G22970	1807
AT1G22980	1556
AT1G22985	855
AT1G22990	754
AT1G23000	1773
AT1G23010	2292
AT1G23020	2373
AT1G23030	2423
AT1G23037	489
AT1G23040	1361
AT1G23050	825
AT1G23060	1607
AT1G23070	1461
AT1G23080	2683
AT1G23090	2489
AT1G23100	524
AT1G23110	1479
AT1G23120	853
AT1G23130	845
AT1G23140	843
AT1G23145	386
AT1G23147	372
AT1G23150	982
AT1G23160	1904
AT1G23170	2879
AT1G23180	3035
AT1G23190	2251
AT1G23200	2029
AT1G23201	583
AT1G23205	1067
AT1G23210	1631
AT1G23220	916
AT1G23230	5170
AT1G23240	966
AT1G23250	724
AT1G23260	984
AT1G23270	543
AT1G23280	1314
AT1G23290	815
AT1G23300	2436
AT1G23310	2205
AT1G23320	1167
AT1G23330	2266
AT1G23340	1933
AT1G23350	1245
AT1G23360	1177
AT1G23380	1357
AT1G23390	1952
AT1G23400	3046
AT1G23410	885
AT1G23420	1160
AT1G23440	1542
AT1G23450	2049
AT1G23460	1878
AT1G23465	800
AT1G23470	912
AT1G23480	2218
AT1G23490	1227
AT1G23500	1038
AT1G23510	962
AT1G23520	1103
AT1G23530	1139
AT1G23540	2560
AT1G23550	1416
AT1G23560	1303
AT1G23570	1210
AT1G23580	1087
AT1G23590	1093
AT1G23600	1160
AT1G23610	667
AT1G23620	1219
AT1G23640	1067
AT1G23650	87
AT1G23660	868
AT1G23670	1024
AT1G23680	399
AT1G23690	1128
AT1G23700	1568
AT1G23710	1335
AT1G23720	2969
AT1G23730	1287
AT1G23740	1471
AT1G23750	1001
AT1G23760	2357
AT1G23770	1053
AT1G23780	1868
AT1G23790	1873
AT1G23800	1874
AT1G23810	726
AT1G23820	1266
AT1G23830	1129
AT1G23840	1244
AT1G23850	1512
AT1G23860	1656
AT1G23870	2973
AT1G23880	2281
AT1G23890	1266
AT1G23900	3303
AT1G23910	222
AT1G23920	2367
AT1G23930	1950
AT1G23935	4258
AT1G23950	1365
AT1G23960	1312
AT1G23965	1178
AT1G23970	1331
AT1G23980	1300
AT1G23990	2097
AT1G24000	558
AT1G24010	636
AT1G24020	1086
AT1G24030	1570
AT1G24040	1440
AT1G24050	1126
AT1G24060	321
AT1G24062	469
AT1G24068	466
AT1G24070	2180
AT1G24090	1573
AT1G24095	1001
AT1G24100	1673
AT1G24110	1305
AT1G24120	1846
AT1G24130	1515
AT1G24140	1782
AT1G24145	1026
AT1G24147	933
AT1G24148	953
AT1G24150	2734
AT1G24159	423
AT1G24160	2604
AT1G24170	1852
AT1G24180	1659
AT1G24190	4516
AT1G24200	591
AT1G24210	834
AT1G24212	267
AT1G24220	2268
AT1G24230	738
AT1G24240	975
AT1G24250	906
AT1G24256	432
AT1G24260	1231
AT1G24265	1500
AT1G24267	1660
AT1G24270	913
AT1G24280	2154
AT1G24290	1779
AT1G24300	4884
AT1G24310	1538
AT1G24320	2584
AT1G24330	2786
AT1G24340	2479
AT1G24350	924
AT1G24360	1418
AT1G24370	1242
AT1G24380	1516
AT1G24388	414
AT1G24390	455
AT1G24400	1836
AT1G24405	718
AT1G24420	1460
AT1G24430	1512
AT1G24440	1488
AT1G24450	1172
AT1G24460	5844
AT1G24470	1212
AT1G24480	869
AT1G24485	1725
AT1G24490	1974
AT1G24510	1987
AT1G24520	706
AT1G24530	2076
AT1G24540	1809
AT1G24560	2559
AT1G24570	1437
AT1G24580	884
AT1G24575	732
AT1G24577	748
AT1G24590	1014
AT1G24600	413
AT1G24610	1800
AT1G24620	1085
AT1G24625	1125
AT1G24640	3402
AT1G24650	2661
AT1G24657	582
AT1G24686	414
AT1G24706	6009
AT1G24733	294
AT1G24735	1186
AT1G24764	2586
AT1G24792	1694
AT1G24793	1364
AT1G24800	2091
AT1G24807	1104
AT1G24822	651
AT1G24851	1978
AT1G24879	693
AT1G24881	1599
AT1G24909	1029
AT1G24938	954
AT1G24967	4122
AT1G24996	450
AT1G25025	2492
AT1G25053	1178
AT1G25054	1227
AT1G25055	1550
AT1G25083	794
AT1G25097	823
AT1G25098	986
AT1G25141	1189
AT1G25145	1224
AT1G25150	1773
AT1G25175	4301
AT1G25180	1827
AT1G25209	1583
AT1G25210	1317
AT1G25211	1622
AT1G25220	1596
AT1G25230	1327
AT1G25240	1263
AT1G25250	1181
AT1G25260	1445
AT1G25270	1068
AT1G25275	671
AT1G25280	2210
AT1G25290	1425
AT1G25300	819
AT1G25310	438
AT1G25320	2515
AT1G25330	1002
AT1G25340	1192
AT1G25350	2647
AT1G25360	2745
AT1G25370	1360
AT1G25375	1952
AT1G25380	2050
AT1G25390	2950
AT1G25400	1727
AT1G25410	1029
AT1G25420	1485
AT1G25422	1104
AT1G25425	1464
AT1G25430	5327
AT1G25440	1737
AT1G25450	2102
AT1G25460	1256
AT1G25470	1783
AT1G25480	2037
AT1G25490	2203
AT1G25500	2059
AT1G25510	2097
AT1G25520	1222
AT1G25530	1777
AT1G25540	3207
AT1G25550	1716
AT1G25560	1759
AT1G25570	2549
AT1G25580	2017
AT1G25682	1360
AT1G25784	4471
AT1G25886	3606
AT1G25988	543
AT1G26090	1647
AT1G26100	885
AT1G26110	2510
AT1G26120	2636
AT1G26130	4740
AT1G26140	576
AT1G26150	3498
AT1G26160	1243
AT1G26170	3581
AT1G26180	1436
AT1G26190	2490
AT1G26200	1510
AT1G26208	3966
AT1G26210	1073
AT1G26218	1249
AT1G26220	722
AT1G26230	2046
AT1G26233	135
AT1G26235	192
AT1G26240	1773
AT1G26250	1627
AT1G26260	1923
AT1G26270	2763
AT1G26300	1226
AT1G26290	1246
AT1G26310	1238
AT1G26320	1408
AT1G26330	3918
AT1G26340	758
AT1G26350	318
AT1G26355	360
AT1G26360	1558
AT1G26370	2778
AT1G26380	1832
AT1G26390	1767
AT1G26400	1584
AT1G26410	1836
AT1G26420	1818
AT1G26430	74
AT1G26440	1559
AT1G26450	1148
AT1G26460	2436
AT1G26470	779
AT1G26480	1349
AT1G26500	1518
AT1G26510	1194
AT1G26515	1101
AT1G26520	1668
AT1G26530	1339
AT1G26540	2480
AT1G26550	842
AT1G26558	483
AT1G26560	2115
AT1G26570	1908
AT1G26580	2900
AT1G26590	1369
AT1G26600	985
AT1G26610	1979
AT1G26620	3305
AT1G26630	967
AT1G26640	1372
AT1G26650	1538
AT1G26660	964
AT1G26665	799
AT1G26670	1219
AT1G26680	3308
AT1G26690	995
AT1G26700	2239
AT1G26710	879
AT1G26720	841
AT1G26730	2920
AT1G26740	801
AT1G26750	809
AT1G26760	1792
AT1G26761	1619
AT1G26762	569
AT1G26770	1326
AT1G26773	177
AT1G26780	1411
AT1G26790	1381
AT1G26795	574
AT1G26796	530
AT1G26797	606
AT1G26798	551
AT1G26799	566
AT1G26800	1618
AT1G26810	2498
AT1G26815	432
AT1G26820	1123
AT1G26830	2831
AT1G26840	1204
AT1G26850	2682
AT1G26860	723
AT1G26870	1489
AT1G26880	897
AT1G26890	1428
AT1G26900	1870
AT1G26910	940
AT1G26911	693
AT1G26920	1120
AT1G26921	258
AT1G26930	1699
AT1G26940	1121
AT1G26945	1055
AT1G26950	477
AT1G26960	1330
AT1G26970	1907
AT1G26973	93
AT1G26975	100
AT1G26976	430
AT1G26985	100
AT1G26990	4650
AT1G27000	1504
AT1G27008	535
AT1G27020	1529
AT1G27030	1596
AT1G27040	1928
AT1G27045	1269
AT1G27050	1169
AT1G27060	1277
AT1G27070	2161
AT1G27080	2185
AT1G27090	1822
AT1G27100	2326
AT1G27110	1862
AT1G27120	2576
AT1G27130	1286
AT1G27135	267
AT1G27140	984
AT1G27150	1818
AT1G27160	773
AT1G27170	4720
AT1G27180	4959
AT1G27190	2450
AT1G27200	2431
